index,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,SolZ_F,SenZ_F,SCA_F,SolZ_B,SenZ_B,SCA_B,lc,province,month,season,Fine_Mode_AOD_500nm
NEON_OAES,0.2248781,0.122158036,0.12361747,0.24933867,0.305296,0.2500668,0.15587592,0.20881386,0.352946,0.39731517,44.218807,31.36347,119.14925,44.354275,31.500017,160.58908,130,35,9,3,0.035082091
NEON_SJER,0.22305708,0.11145005,0.09726975,0.22237854,0.24924263,0.19978192,0.11510055,0.11954923,0.27413958,0.28555304,25.438461,27.933258,126.69784,25.595827,28.120098,148.7384,10,4,5,1,0.077930417
Ames,0.29394272,0.18249382,0.12304479,0.15870263,0.2621079,0.32724544,0.17466354,0.18940966,0.2752796,0.35355493,69.01226,26.981403,91.95664,69.104965,27.136166,134.6408,11,14,12,4,0.042184
NEON_SCBI,0.28207964,0.13023734,0.056980893,0.32521957,0.14186935,0.23433891,0.10237884,0.06738202,0.36554667,0.20474705,29.368437,44.371037,111.889626,29.48271,44.46043,131.66594,60,45,8,2,0.179936857
Tallahassee,0.26214826,0.14102793,0.08868663,0.24328725,0.1790246,0.24349937,0.17572461,0.17142586,0.3617844,0.28038996,25.116173,31.5167,141.20093,25.323671,31.720673,173.4843,190,9,5,1,0.049899333
NEON-CPER,0.19437948,0.123320565,0.13934016,0.21265107,0.3368337,0.1943608,0.15076926,0.17319125,0.27076077,0.36894858,28.91104,38.38613,116.31072,29.023893,38.46577,138.15149,130,5,8,2,0.051480091
NEON_GRSM,0.23804852,0.10271061,0.039262664,0.27179173,0.13215326,0.23220435,0.1124382,0.064005025,0.40462896,0.23330398,39.496693,27.788815,123.37264,39.634434,27.996204,165.9599,90,41,9,3,0.091106333
Granite_Island,0.23445813,0.118437864,0.057670727,0.05069466,0.042801738,0.20277014,0.059374142,0.029123312,0.018675651,0.006949396,27.135658,39.995075,115.71391,27.243423,40.131023,134.60881,210,21,6,2,0.042126375
BONDVILLE,0.2711773,0.17574984,0.17391713,0.23611057,0.33880877,0.26473516,0.16863503,0.19465351,0.2912098,0.43552408,38.997047,21.962206,119.944664,39.1112,22.194025,160.6658,11,12,4,1,0.1940148
Georgia_Tech,0.235529,0.15533552,0.136084,0.20703651,0.15448564,0.2667535,0.18119322,0.16406731,0.28550446,0.21800339,51.636696,26.316221,110.59535,51.7562,26.504393,153.24072,190,10,10,3,0.0418417
NASA_Ames,0.27259618,0.16108184,0.15835766,0.20443302,0.19938105,0.26130775,0.17619875,0.16344182,0.2498342,0.24523579,43.98512,40.16477,102.75383,44.091076,40.26427,131.38324,120,4,9,3,0.252526286
Table_Mountain,0.21903497,0.107241906,0.0990119,0.24326971,0.24361715,0.18118945,0.10728975,0.11499505,0.22697616,0.2651738,26.007582,39.974174,117.362366,26.130468,40.136482,136.37573,10,5,8,2,0.06445425
White_Sands_HELSTF,0.23962067,0.18494794,0.24318102,0.30836046,0.3762153,0.26485234,0.24997586,0.31787112,0.40712357,0.48396164,38.000713,22.124065,122.004364,38.13782,22.320518,162.23557,120,30,9,3,0.32444225
NEON_ONAQ,0.25681615,0.18312365,0.23715699,0.302943,0.35030273,0.2707214,0.2333616,0.26577583,0.36686125,0.45455405,37.472683,37.09191,126.36644,37.61517,37.20975,163.34471,120,43,8,2,0.237061
Univ_of_Nevada-Reno,0.24275725,0.20662108,0.17637412,0.22143035,0.19098943,0.2638516,0.21377899,0.20560418,0.24978314,0.19580406,33.506924,31.524815,116.7107,33.622074,31.666977,144.1343,190,27,8,2,0.845354182
Fresno_2,0.25580335,0.17586325,0.13792068,0.20505242,0.18304837,0.28512755,0.18719296,0.19169039,0.2803128,0.25088498,47.115635,27.008097,115.69591,47.238323,27.201126,158.25298,190,4,10,3,0.3803158
Lake_Okeechobee,0.26689982,0.20933203,0.23292705,0.22446367,0.20304476,0.22766717,0.08629383,0.06479551,0.03594766,0.019715162,31.011898,23.817762,125.22003,31.1359,23.98101,159.7849,210,9,3,1,0.069985
Appalachian_State,0.32184345,0.26033652,0.29258162,0.42992467,0.22291765,0.54858106,0.60031223,0.684407,0.83590806,0.57481545,32.725697,22.100416,126.02766,32.86725,22.318426,161.76271,130,32,8,2,0.064449667
Pinehurst_Idaho,0.27814618,0.12958904,0.09697826,0.25278994,0.14415355,0.24002208,0.1318721,0.08238231,0.29475003,0.16304687,28.340881,42.84906,112.60539,28.454226,42.94392,131.27649,190,11,6,2,0.0348602
NEON_GRSM,0.26984727,0.12162981,0.05185259,0.24446025,0.12782682,0.27409056,0.1291293,0.07675652,0.35944778,0.2089461,48.562664,27.788523,114.06476,48.683624,27.997078,156.56955,90,41,10,3,0.067216375
Mingo,0.2931087,0.17224436,0.09595633,0.37557077,0.21029922,0.23088694,0.117839634,0.08369263,0.36828223,0.19559972,21.131899,41.896523,118.340034,21.29799,41.988873,131.35645,40,24,5,1,0.10428
Rexburg_Idaho,0.21503037,0.1333796,0.13145459,0.19517963,0.23330969,0.2219858,0.15010093,0.17086817,0.21069075,0.2732863,36.90376,22.088167,121.67746,37.019123,22.324774,159.54202,190,11,4,1,0.0746312
NASA_Ames,0.28053007,0.18427412,0.13319665,0.2062771,0.17155994,0.2925734,0.21265993,0.15777124,0.2705605,0.21186538,58.023155,40.010212,95.08434,58.085594,40.081047,130.55435,120,4,1,4,0.040525222
Bakersfield,0.27151218,0.18251085,0.16408086,0.23947051,0.3095416,0.27410197,0.20056751,0.21334852,0.28786936,0.32604924,23.631088,23.31683,133.783,23.811302,23.514605,156.87964,190,4,5,1,0.203438667
Dayton,0.2624966,0.14415026,0.11891868,0.26216462,0.2518236,0.2553203,0.14334975,0.13661432,0.31478292,0.27277875,51.99582,35.135864,98.32467,52.086327,35.259155,131.99583,130,34,10,3,0.058587625
SDSU_IPLab,0.2331609,0.1643754,0.13921393,0.28800714,0.2072987,0.21177694,0.12513283,0.09709999,0.29269302,0.19817196,25.288122,42.811005,115.687416,25.396004,42.878292,133.18274,190,40,7,2,0.2812831
Meridian_DEQ,0.2136192,0.119673386,0.13844894,0.24361217,0.22909519,0.20792876,0.1550186,0.17748171,0.29583588,0.22761598,25.858326,39.252003,116.97411,25.999466,39.360107,134.73631,190,11,6,2,0.0232851
Sacramento_CARB,0.2648933,0.15727456,0.118121356,0.1566812,0.14354175,0.2717959,0.16209927,0.1579372,0.21457884,0.17764191,54.073917,38.454746,98.59748,54.13549,38.563446,133.76956,190,4,2,4,0.040453
Goldstone,0.24552469,0.16634938,0.20927258,0.25525543,0.3445316,0.29726273,0.2844885,0.35879856,0.42995128,0.47247764,62.318558,24.550764,97.63332,62.40394,24.75582,140.94115,120,4,12,4,0.019698786
NEON_ORNL,0.2940569,0.1439332,0.0762013,0.15487492,0.16777004,0.2987491,0.12314821,0.11259409,0.2228458,0.25288826,56.41616,43.667797,102.82935,56.51632,43.76239,138.44223,60,41,2,4,0.031077692
Tucson,0.20999746,0.2691419,0.29697868,0.32008386,0.2638827,0.24689373,0.28890687,0.2931255,0.32304668,0.30873904,35.810814,37.73985,127.79761,35.97049,37.840004,163.58983,190,2,9,3,3.0050864
NEON_GRSM,0.24557741,0.10765351,0.051236782,0.2045073,0.13574201,0.25694656,0.11281601,0.08389922,0.27559182,0.2082244,56.454624,27.788584,105.64691,56.56267,27.997284,148.13113,90,41,11,3,0.0318736
Yuma,0.25492263,0.16112581,0.1549062,0.3445069,0.2699504,0.25457358,0.20076616,0.25515753,0.3673287,0.31541154,34.165375,37.87316,112.10258,34.295647,37.96971,136.95963,120,2,9,3,0.219597
Univ_of_Houston,0.3002027,0.16205956,0.10847672,0.25741506,0.19612409,0.30964288,0.21905269,0.18236572,0.376385,0.28253606,45.129833,38.812824,118.89743,45.28704,38.871,156.68028,190,42,10,3,0.089517818
NEON_NOGP,0.24641003,0.15130931,0.17026414,0.2666064,0.34986633,0.22155991,0.12466219,0.11240549,0.22633857,0.3182542,37.850834,28.386557,114.70629,37.949326,28.553411,145.9917,130,33,4,1,0.075106182
NCAR,0.21236582,0.1360819,0.14636429,0.19086409,0.22531064,0.21613517,0.14059056,0.15540518,0.1981169,0.26279205,44.248203,39.819153,104.710434,44.330925,39.953667,135.15312,190,5,3,1,0.0235152
NEON-CPER,0.23751476,0.14268935,0.16916892,0.27288812,0.34641165,0.25235534,0.19393559,0.22004296,0.34989065,0.43288845,45.773685,34.097942,118.35722,45.90531,34.22921,158.7351,130,5,9,3,0.1493229
UMBC,0.25333095,0.13825887,0.0951871,0.32843953,0.18661365,0.239693,0.15520735,0.12958193,0.4000289,0.24548674,25.758224,35.616234,140.06973,25.948332,35.768723,169.03595,190,19,6,2,0.065623
NEON-CPER,0.20343672,0.14142936,0.18192863,0.26560363,0.34171295,0.23325744,0.1899236,0.23584262,0.34540194,0.424888,48.284744,22.155077,109.929886,48.405304,22.397434,149.99492,130,5,9,3,0.23334575
NEON_SJER,0.23232093,0.1251521,0.1408139,0.2666599,0.31451225,0.21793218,0.15870485,0.21768382,0.37076133,0.4228183,23.25928,26.501219,142.12544,23.439804,26.696058,174.85545,10,4,7,2,0.038112727
Modesto,0.21036346,0.14449833,0.1300259,0.22768773,0.19940808,0.20149152,0.1324311,0.12246963,0.24157606,0.18663028,24.96801,34.80011,121.21896,25.121672,34.98122,139.62798,190,4,5,1,0.0373865
Meridian_DEQ,0.2623891,0.20339257,0.17266224,0.25837347,0.22757092,0.25842115,0.18188044,0.19062848,0.29154417,0.22535858,25.705612,39.28239,117.75878,25.834,39.35991,136.47661,190,11,7,2,0.7544983
ARM_SGP,0.28614718,0.16141437,0.121434204,0.30455723,0.26288027,0.29472303,0.1925872,0.20755905,0.39024505,0.35155103,37.1042,37.31485,126.96592,37.27213,37.45743,163.70444,11,35,9,3,0.284677
Meridian_DEQ,0.2579183,0.16771199,0.1828693,0.29986036,0.24213263,0.24933344,0.20021728,0.21365948,0.41333598,0.2986521,28.664719,31.591587,136.60204,28.820024,31.793213,174.31262,190,11,6,2,0.1719282
Denver_LaCasa,0.24288657,0.14395088,0.15172137,0.20313308,0.19933493,0.260082,0.19975868,0.20945339,0.2442473,0.25464925,42.499344,34.758186,119.29844,42.63343,34.9445,158.30032,190,5,3,1,0.114222625
Sandia_NM_PSEL,0.19684237,0.1675508,0.21603566,0.2624267,0.32008702,0.21100175,0.23772898,0.28697202,0.31414518,0.33091176,23.153553,22.388733,136.237,23.325064,22.614838,159.37132,190,30,5,1,0.019003385
Sevilleta,0.27156094,0.16753042,0.1846832,0.2323803,0.26911134,0.25917068,0.18352172,0.2261864,0.31164515,0.3441648,56.81712,41.944057,92.72948,56.905567,41.97276,125.711075,120,30,11,3,0.0259046
MD_Science_Center,0.2757526,0.13694672,0.087279715,0.16696069,0.17092574,0.26513192,0.19322875,0.13722388,0.19150516,0.23519455,28.55061,35.948036,134.85483,28.720858,36.06907,167.30284,190,19,7,2,0.0668613
Los_Alamos,0.20609647,0.17359573,0.21354032,0.23315893,0.20656392,0.18012066,0.16558962,0.15779105,0.23964392,0.22355245,26.925117,40.755135,115.3627,27.068415,40.84961,133.88354,200,30,4,1,0.039229667
MAXAR_FUTON,0.21152833,0.112626925,0.08988776,0.30339438,0.24240609,0.1712543,0.11791784,0.117498875,0.35282224,0.25662723,22.158396,38.113533,120.88091,22.31367,38.252773,136.0257,11,5,6,2,0.024818556
Missoula,0.30052376,0.20932096,0.21050364,0.25926834,0.18358669,0.3288252,0.20835826,0.20353284,0.25232607,0.18383239,65.74492,22.086313,92.63167,65.79934,22.31973,136.52037,190,25,2,4,0.0343819
Railroad_Valley2,0.26748958,0.21744502,0.3022568,0.32488313,0.36279383,0.31043807,0.36483753,0.431979,0.45891893,0.46575728,53.80879,24.861572,107.69143,53.920204,25.070917,150.46956,200,27,10,3,0.028909333
Bakersfield,0.31313127,0.18667942,0.13158475,0.23650895,0.20446327,0.33706635,0.20459478,0.18067393,0.2403421,0.24127518,62.08862,32.9152,98.192345,62.173958,32.984028,139.08937,190,4,12,4,0.177091571
PNNL,0.25927836,0.15262748,0.14316332,0.2078159,0.20755303,0.27980074,0.19224042,0.21319868,0.29096475,0.26426515,46.950447,31.626255,116.17377,47.06666,31.769882,157.55772,120,46,9,3,0.0213755
Brookhaven,0.24468449,0.16004124,0.13771309,0.2675468,0.20064598,0.22301866,0.15128335,0.13330448,0.32571962,0.20800665,25.02259,23.077206,132.28304,25.175571,23.278032,159.72243,190,31,7,2,0.07856
NEON_SRER,0.26802456,0.1417948,0.15517852,0.24218896,0.27068105,0.26390123,0.19223808,0.2074895,0.33102968,0.3538208,37.67516,38.985645,126.14533,37.835903,39.110703,161.78522,120,2,9,3,0.045916333
NEON_TALL,0.2967446,0.14731249,0.066255435,0.24224935,0.14198308,0.39066225,0.31692126,0.6542022,0.62314206,0.2783144,41.21266,44.001263,102.48538,41.328976,44.05255,128.01077,70,1,10,3,0.147281
NEON_ONAQ,0.2218647,0.13072853,0.15101746,0.19993062,0.29124427,0.252292,0.17921774,0.22290654,0.2927586,0.38606244,58.748486,21.98613,100.23519,58.854324,22.219748,142.64706,120,43,10,3,0.014750778
NASA_LaRC,0.33170772,0.16212949,0.08242017,0.1489892,0.1352869,0.3350506,0.1528672,0.12724908,0.25954518,0.16743316,64.15903,40.961002,96.69919,64.25101,41.03261,134.50014,190,45,1,4,0.040432
Taylor_Ranch_TWRS,0.37760893,0.2700188,0.22413746,0.22480793,0.08934088,0.3557357,0.26938155,0.27472764,0.31593975,0.14128913,53.257225,34.050255,99.858345,53.324024,34.210793,136.38554,120,11,3,1,0.029311312
Monterey,0.21390107,0.13433853,0.16223884,0.21467037,0.17439039,0.19014563,0.1336758,0.11841828,0.21190724,0.19274193,19.35229,38.026066,123.23257,19.53033,38.161514,135.79074,190,4,6,2,0.0111537
IMPROVE-MammothCave,0.3882996,0.29766732,0.29939547,0.46647343,0.22767258,0.34797654,0.32795385,0.2612406,0.55859786,0.49573725,27.716043,32.412045,138.31067,27.901382,32.57409,173.88123,130,16,5,1,0.1447185
La_Jolla,0.23991524,0.13133386,0.10796132,0.21645296,0.18805903,0.21391939,0.12867554,0.12593254,0.2270928,0.18538773,24.645445,30.668102,125.02193,24.814232,30.741241,145.14014,190,4,4,1,0.060351222
NEON_UKFS,0.22422302,0.10734765,0.06543948,0.23736842,0.18838648,0.20841944,0.10991291,0.07710083,0.26918578,0.22180748,29.73025,29.02335,121.81054,29.863459,29.181402,147.59564,60,15,4,1,0.105930417
Salton_Sea,0.27933252,0.20083529,0.30069575,0.3666736,0.3666197,0.28653678,0.27439266,0.33652127,0.4667868,0.47710818,30.549456,31.628046,133.36003,30.714468,31.784184,172.17981,40,4,4,1,0.0191605
CCNY,0.32608604,0.25397354,0.25693566,0.27090696,0.25522837,0.31002387,0.21077448,0.21163818,0.26937708,0.24835919,51.473896,26.560694,102.90779,51.576714,26.767014,140.16377,190,31,10,3,0.1226675
Sevilleta,0.29206243,0.19582719,0.24972546,0.3303493,0.3008858,0.2842783,0.24349597,0.28380042,0.36395267,0.33858255,23.719988,34.371056,140.79419,23.914696,34.548676,168.49905,120,30,7,2,0.027386167
PNNL,0.2668537,0.16394205,0.14264362,0.20039918,0.19884008,0.29515642,0.18985817,0.18604055,0.25032753,0.26094258,55.252293,31.625826,105.65223,55.34428,31.770403,146.94223,120,46,3,1,0.026265091
Fresno_2,0.25236514,0.1450087,0.119492516,0.20199797,0.17626567,0.2785302,0.17219809,0.17469648,0.27253768,0.24118786,50.8578,26.79035,111.37375,50.984665,26.983175,154.01874,190,4,10,3,0.038693714
NEON_SJER,0.21541178,0.11668266,0.11468202,0.2312181,0.28064254,0.22806756,0.12679435,0.15559277,0.2824886,0.33145496,49.742043,27.85407,103.83176,49.850147,28.018131,139.9956,10,4,10,3,0.058519846
Yuma,0.23304728,0.14572714,0.14528178,0.34515065,0.28528142,0.22726038,0.17665367,0.18185233,0.4100379,0.3374983,25.001972,22.007637,135.74971,25.168367,22.21173,166.99028,120,2,8,2,0.08034475
NEON_TALL,0.26765883,0.13769272,0.09687993,0.273417,0.13815059,0.20870726,0.09988932,0.06549205,0.34020215,0.18625063,17.2617,44.067043,119.32071,17.465927,44.14647,128.38231,70,1,5,1,0.066320333
NASA_Ames,0.2448089,0.15731998,0.17366657,0.22927941,0.2003292,0.23538297,0.19331774,0.20692462,0.25489348,0.25148046,25.219296,40.225307,117.54874,25.347626,40.29413,135.71396,120,4,8,2,0.2138033
YUMA_SL,0.27908966,0.19828601,0.23580785,0.34080806,0.32728556,0.27344248,0.24192114,0.28258133,0.40377963,0.3565345,24.858246,39.358578,138.80086,25.058258,39.455315,163.53778,120,2,8,2,0.0684032
Kellogg_LTER,0.24779314,0.14330123,0.091423824,0.3073563,0.19161223,0.25006372,0.12582241,0.1066947,0.3506952,0.2124532,46.625786,25.686296,108.2697,46.724438,25.854738,145.2948,11,21,9,3,0.403797125
Univ_of_Houston,0.32276204,0.23716724,0.18140738,0.32963026,0.22947054,0.24521919,0.16613257,0.16481693,0.34373268,0.22015436,14.825138,39.70213,125.48335,15.049448,39.78276,132.22064,190,42,6,2,0.324214
NEON_UNDE,0.33169758,0.20798147,0.15749851,0.23910818,0.20505852,0.38798797,0.27949315,0.27563432,0.3559172,0.29374686,40.857502,38.13839,123.15649,40.985573,38.220844,160.45868,60,21,4,1,0.1613705
NEON_CLBJ,0.23081428,0.11784316,0.07740258,0.26297614,0.21947078,0.22075981,0.14740662,0.14081997,0.39005026,0.3372002,25.815388,22.95979,136.11044,25.98914,23.177044,172.85962,130,42,8,2,0.136443
Sigma_Space_Corp,0.2754968,0.16182919,0.112919584,0.1784124,0.18136433,0.28691086,0.18592907,0.15405077,0.23777021,0.24469338,50.100407,35.492596,110.03171,50.202763,35.645546,149.08537,190,19,3,1,0.049719111
NEON_CLBJ,0.27591696,0.16356443,0.09820267,0.31867465,0.17727074,0.24084684,0.12494336,0.08981286,0.18562208,0.14777404,18.69471,34.285843,127.36832,18.883623,34.397865,141.12344,130,42,7,2,0.4922345
White_Sands_HELSTF,0.25121066,0.20052472,0.2809974,0.36102116,0.4481516,0.26058182,0.29896054,0.39735508,0.4538,0.50571334,20.942934,22.119473,142.76799,21.162003,22.330076,163.56468,120,30,5,1,0.0406115
Tucson,0.29347038,0.19879442,0.18646449,0.25202295,0.21422888,0.31271905,0.22607449,0.23625422,0.30350062,0.2771553,57.086437,37.76915,106.03534,57.21446,37.93094,145.17325,190,2,11,3,0.0751917
ARM_SGP,0.25253236,0.12689161,0.08750303,0.34712765,0.22721492,0.23574372,0.15793803,0.14361955,0.4073052,0.30572838,27.31653,21.964352,133.03735,27.480293,22.185608,164.73811,11,35,5,1,0.257334667
Salton_Sea,0.25215903,0.19965722,0.30271295,0.3659526,0.36020455,0.29009905,0.25424904,0.26973534,0.44228175,0.41522655,58.193066,24.353357,98.58691,58.25994,24.553625,140.73058,40,4,1,4,0.023787091
NEON_MLBS,0.2637396,0.25148574,0.25692493,0.43837094,0.32614776,0.2667048,0.22801207,0.2259591,0.35947338,0.25184146,38.01733,34.642616,110.891495,38.128735,34.73467,139.4332,60,45,9,3,0.985476
NEON_SCBI,0.24948023,0.10981477,0.04865748,0.18277924,0.12311984,0.2627336,0.113607116,0.07313138,0.34617442,0.21053095,53.747307,29.084768,109.0709,53.856007,29.26907,151.25557,60,45,10,3,0.0306699
CalTech,0.2728256,0.15103517,0.10739842,0.25073877,0.18311465,0.24297607,0.16172494,0.13675444,0.33482942,0.22312075,23.880287,39.354095,143.56747,24.103516,39.48436,164.4737,190,4,6,2,0.053635733
CCNY,0.24379686,0.19772765,0.19857225,0.25082046,0.30578262,0.2490721,0.17147827,0.16116352,0.22293468,0.1951514,28.329897,26.53685,125.165985,28.469955,26.718767,150.57718,190,31,5,1,0.0925555
NEON_Sterling,0.21570005,0.14404538,0.16912408,0.23573066,0.28506166,0.24271245,0.18487103,0.23595707,0.30125254,0.36105362,53.74088,29.482965,101.19625,53.81045,29.69599,140.25941,11,5,2,4,0.023760375
Pinehurst_Idaho,0.21363452,0.11959579,0.07510904,0.2293984,0.1318885,0.2235524,0.101067625,0.070619576,0.2474302,0.16975386,55.299026,25.846716,99.60768,55.385918,26.033903,138.08342,190,11,10,3,0.0444253
ARM_SGP,0.21624076,0.119107455,0.08539458,0.25299987,0.23985544,0.41046256,0.44621134,0.4901545,0.5955568,0.5050741,30.43136,21.963707,129.14143,30.55937,22.186989,165.61127,11,35,8,2,0.0613062
NEON_ONAQ,0.25119585,0.15423147,0.18509136,0.19698423,0.25873294,0.19849648,0.124152295,0.1005774,0.12117484,0.17040116,22.041534,35.91616,123.03334,22.184975,36.035408,139.3071,120,43,7,2,0.055009
CCNY,0.3330633,0.25563028,0.23255493,0.22749689,0.10246797,0.37462953,0.2886775,0.28907323,0.2853233,0.12582065,56.781326,26.65782,99.33783,56.8477,26.838968,140.43224,190,31,2,4,0.07883575
Sevilleta,0.21865855,0.13411455,0.15107645,0.27237535,0.28366485,0.22612743,0.21403228,0.27915952,0.3531105,0.36909717,30.19795,22.740494,127.30884,30.33709,22.96367,160.30363,120,30,8,2,0.101219909
La_Jolla,0.23584267,0.16262454,0.13207841,0.21343888,0.19742247,0.25051984,0.1957827,0.20275386,0.28007308,0.21306977,18.337557,30.524511,131.20036,18.514898,30.683561,146.00578,190,4,7,2,0.056625
MD_Science_Center,0.22081976,0.15741004,0.13760757,0.21087468,0.19138749,0.23066744,0.19721729,0.20834851,0.2728504,0.179294,24.232197,21.982382,136.38762,24.393879,22.213982,163.2674,190,19,6,2,0.045924
Bozeman,0.21728846,0.11648771,0.08595971,0.283996,0.17755602,0.21617903,0.14701875,0.11720489,0.40415323,0.24422328,31.538607,33.683105,132.06732,31.68213,33.846252,169.15594,190,25,7,2,0.061961273
Lewis-Clark_ID_USA,0.2580368,0.2374055,0.19195521,0.25049868,0.17771569,0.29215604,0.21135275,0.19434752,0.28249776,0.21644996,44.641853,27.734632,108.81016,44.739803,27.881927,143.6979,190,11,9,3,1.129371143
NEON_ONAQ,0.22704874,0.14287326,0.15341115,0.31051937,0.28983226,0.23212527,0.18129957,0.18995261,0.4145722,0.38267693,31.450813,37.336098,134.1732,31.618391,37.42154,168.0754,120,43,5,1,0.021986
NEON_UNDE,0.21867745,0.11350945,0.07200826,0.15996166,0.15198195,0.22257131,0.11360418,0.11018008,0.24126184,0.2303241,37.720345,22.749247,123.52478,37.844696,22.957401,164.2013,60,21,4,1,0.031651
NEON_Harvard,0.2069404,0.10610215,0.043451436,0.33590984,0.1469536,0.20824257,0.10343077,0.05466963,0.46014628,0.19500415,30.184826,22.651285,127.42228,30.307926,22.865326,161.0368,90,20,8,2,0.196083
